0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,target
318,587,638,2839,2490,1442,271,552,561,2728,2264,1300,421,688,768,2666,2672,1649,582,876,1187,2528,3563,2451,612,890,1212,2378,3975,2844,632,977,1388,2613,4150,2896,625,933,1287,2463,4029,2861,602,832,1113,2117,3675,2580,0
394,789,984,2902,2603,1630,468,844,976,2839,2762,1773,454,841,986,2799,2528,1645,627,1006,1406,2726,3287,2166,710,1102,1509,2506,3584,2430,927,1538,2207,3238,4364,2915,918,1479,1997,2965,4164,2791,788,1240,1718,2590,3710,2536,4
114,220,256,2039,930,470,151,271,323,2069,1120,606,256,427,504,2115,1487,894,286,500,594,2218,1701,1003,286,476,624,2319,1726,980,295,508,660,2370,1785,976,256,454,571,2302,1594,821,209,390,452,2237,1242,631,0
53,163,145,1317,456,220,60,178,153,1410,529,252,199,364,378,1770,935,546,189,365,381,1847,968,547,182,358,335,1829,1021,534,146,336,331,1813,961,493,175,356,348,1765,889,445,151,318,294,1750,622,314,0
36,201,206,1141,947,531,42,190,206,1184,1005,554,239,483,474,1949,1194,635,197,467,428,2178,1387,750,195,415,400,2037,1347,715,153,381,442,1738,1418,763,150,232,284,416,798,1030,136,224,286,526,1126,1185,3
244,496,485,2682,1648,935,208,489,432,2969,1699,990,400,823,899,3090,2360,1604,533,929,1109,3394,2567,1672,608,980,1231,3108,3194,2117,522,890,1170,2964,3003,1926,532,823,1045,2610,2690,1786,399,652,726,2419,2256,1476,4
373,682,703,2461,2122,1382,328,668,622,2933,2124,1362,575,951,1063,3104,2758,2066,846,1335,1652,3223,3743,2923,661,1052,1203,2958,3425,2759,452,826,882,3217,2704,1843,511,868,977,3199,2548,1721,497,784,874,2594,2438,1788,5
232,502,483,2587,1787,1005,183,446,389,2636,1786,985,275,645,465,3743,2001,998,164,538,397,3988,1607,744,341,688,770,3237,2325,1238,373,621,762,2817,2537,1436,356,549,640,2399,2322,1408,276,507,434,2369,1523,836,4
494,697,837,1895,2209,1614,481,754,872,1917,2354,1750,549,834,902,2415,2409,1708,475,803,830,2564,2273,1579,449,779,867,2479,2391,1667,515,844,999,2408,2535,1738,491,811,961,2139,2477,1778,469,705,816,1962,2142,1489,3
105,239,246,1240,789,416,100,223,243,1300,956,531,273,458,488,1659,1306,751,191,370,394,1561,1362,771,204,381,391,1586,1362,759,177,373,411,1602,1303,686,160,342,388,1629,1278,685,146,320,320,1555,970,493,0
311,501,597,2071,2115,1417,289,493,587,2027,2143,1435,394,603,627,2445,1903,1225,262,529,487,2935,1877,1094,292,546,588,2510,2107,1260,288,544,672,2225,2285,1432,251,463,540,1873,2021,1353,288,442,479,1959,1782,1117,3
40,161,160,1324,637,313,39,172,176,1351,797,437,215,448,469,1936,1316,776,156,405,373,2166,1346,711,278,565,604,2168,1831,1067,155,347,406,1885,1392,757,123,313,353,1731,1300,714,148,303,306,1667,1064,580,0
369,651,726,1743,2121,1459,370,622,683,1701,2172,1531,592,849,940,2220,2358,1658,385,826,926,2294,2305,1559,515,780,898,2021,2377,1663,495,726,954,1913,2638,1783,550,805,929,1753,2475,1738,427,629,750,1662,2219,1529,5
392,582,678,1600,1785,1341,483,742,849,1658,1986,1511,564,795,877,2087,2047,1536,529,880,960,2348,2205,1656,612,922,1040,2192,2249,1682,495,800,991,1998,2236,1598,596,836,1007,1833,2121,1607,532,768,890,1834,1995,1480,3
81,225,178,1888,534,244,98,235,184,1916,585,272,237,401,440,2101,1264,751,254,437,501,1802,1172,678,235,427,521,1939,1353,775,195,431,499,2022,1673,953,196,381,429,1874,1328,739,168,360,389,1662,1007,543,0
374,633,652,2352,2023,1294,425,670,735,2532,2312,1528,741,1167,1303,3304,3157,2139,607,1031,1126,3367,2805,1814,682,1098,1230,3764,2956,1925,511,912,1045,3579,2902,1814,572,850,978,3231,2658,1665,368,672,721,2721,1904,1129,2
275,603,638,3233,2238,1236,245,574,603,3224,2244,1216,324,634,719,2867,2217,1284,478,802,1066,3012,2721,1540,757,1261,1702,2859,4239,2980,747,1292,1719,2830,4108,2787,763,1257,1670,2800,3921,2650,705,1131,1527,2560,4155,2866,4
279,464,575,2015,2335,1401,263,474,584,2113,2375,1440,368,611,641,2414,2164,1304,298,545,501,3192,1871,955,294,522,541,2786,2074,1134,267,510,595,2576,2263,1193,296,537,623,2494,2255,1182,282,438,434,1982,1786,960,0
204,372,404,2038,1606,918,163,351,344,1995,1508,837,220,445,420,2120,1582,908,211,475,418,2278,1491,784,226,463,413,2240,1562,855,206,482,503,2250,1703,914,242,488,517,2194,1626,915,255,471,440,2084,1608,881,3
143,328,378,1674,1360,800,133,312,377,1651,1403,828,252,452,502,1859,1567,961,226,474,534,2016,1595,959,240,449,503,1977,1582,934,228,469,568,2000,1728,1022,238,448,538,1905,1591,914,250,443,485,1803,1528,905,0
210,403,520,1488,1818,1191,239,503,583,1598,1997,1364,233,409,490,1347,1530,1104,321,592,759,1850,2113,1542,336,566,730,1761,2220,1656,306,567,803,1681,2354,1685,280,489,694,1389,2252,1778,298,466,596,1316,1982,1498,4
468,744,831,2849,2561,1611,636,850,916,2854,2640,1726,541,980,1027,3403,2456,1595,542,935,994,3872,2375,1489,640,1040,1086,3339,2833,1873,645,1019,1200,3217,3126,2111,525,919,915,3179,2911,1836,589,894,1057,2711,2766,1903,3
290,517,579,2015,2315,1426,263,472,519,2031,2201,1366,365,581,628,2216,2170,1373,360,617,653,2366,2098,1314,375,622,752,1879,2400,1557,357,587,758,1814,2705,1675,363,597,774,1649,2706,1736,396,524,620,1461,2459,1586,3
129,258,285,1327,1303,776,123,248,277,1301,1348,798,449,696,961,2042,3149,2094,441,716,867,2162,2867,1923,421,692,770,2433,2616,1688,368,679,807,2459,2657,1630,360,615,733,2082,2435,1521,325,551,598,2072,1990,1196,3
280,402,461,1280,1275,922,244,422,486,1488,1503,1058,483,671,793,2012,2102,1480,432,762,900,2222,2452,1747,430,735,951,2171,2556,1849,501,713,932,1949,2316,1673,448,688,875,1740,2169,1615,459,584,704,1463,1725,1269,0
110,224,236,1470,908,493,75,222,226,1449,932,511,224,344,346,1614,1112,635,135,423,343,2360,1245,610,134,379,294,2359,1271,624,139,420,398,2210,1284,638,168,403,406,1926,1261,678,141,322,302,1681,1025,547,0
491,643,686,1952,1800,1251,142,303,339,1440,1369,800,268,448,484,1707,1549,941,274,508,550,1978,1872,1122,257,456,480,1832,1833,1098,257,443,518,1736,1699,968,211,418,490,1667,1717,987,217,375,408,1476,1296,727,0
441,723,835,2854,2551,1566,457,777,867,3039,2751,1735,1991,2094,2137,3487,3261,2792,551,1037,1129,3666,3107,2069,542,949,1065,3821,3131,1930,553,915,1114,3630,3325,2074,698,1149,1406,3273,3759,2583,654,959,1065,3024,2947,1893,2
261,420,490,1662,1554,949,286,511,539,1780,1825,1160,361,594,590,2415,1867,1127,406,642,679,2453,2002,1211,374,673,791,2251,2159,1370,388,653,748,2309,2231,1304,385,630,779,2080,2108,1218,372,545,648,1851,1846,1136,3
157,318,406,2119,1356,750,241,383,419,2147,1503,861,304,497,600,2058,1674,1020,349,551,636,2029,1858,1122,329,544,650,2058,1899,1158,334,550,723,2072,1898,1114,337,595,746,2103,1928,1143,289,476,568,1964,1589,902,0
140,283,303,1949,969,522,188,349,369,1885,1191,665,237,445,500,1861,1396,844,263,489,544,1864,1577,962,286,526,619,1816,1733,1086,281,498,593,1832,1637,961,267,501,585,1923,1584,896,222,444,485,1913,1299,707,0
248,432,472,2027,1306,787,282,510,550,2050,1406,884,372,609,655,2253,1546,958,390,647,729,2257,1702,1046,335,591,692,2175,1723,1087,351,607,705,2151,1615,979,321,594,688,2271,1562,922,300,519,547,2203,1383,812,0
156,333,341,1559,972,540,232,387,402,1606,1079,645,321,566,615,1927,1461,906,280,534,583,1883,1537,964,318,558,631,1833,1450,883,278,517,568,1803,1529,945,281,513,570,1865,1471,882,264,467,492,1796,1270,747,0
36,169,183,1920,660,298,136,289,301,1968,893,473,181,367,367,2188,1114,575,184,398,339,2526,1135,545,167,371,313,2485,1161,565,126,399,359,2441,1173,560,159,418,396,2413,1091,522,127,329,287,2187,854,405,0
400,587,688,1797,1731,1180,434,570,677,1828,1689,1165,377,697,763,1958,1981,1401,426,652,734,1932,1905,1281,429,670,755,1777,2035,1423,428,744,899,1914,2148,1491,465,713,864,1781,1941,1326,426,692,790,1767,1823,1271,0
36,234,259,1535,845,457,82,217,263,1635,905,516,162,441,506,2079,1199,639,195,421,417,2092,1349,725,229,492,522,2133,1548,895,245,429,483,2077,1471,802,352,377,452,679,1089,1234,263,364,458,716,1195,1224,0
71,173,175,1160,830,443,88,208,209,1376,972,522,156,426,310,2574,1318,653,162,451,343,2898,1376,634,186,420,376,2505,1546,780,158,403,426,2413,1612,826,184,392,397,2168,1452,723,144,296,267,1766,1073,536,3
745,944,1080,2351,2291,1687,759,950,1102,2226,2391,1811,606,930,1040,2294,2489,1853,826,1234,1426,2458,2730,1968,755,1242,1365,2460,2754,1907,645,973,1149,2462,2568,1781,883,1058,1313,2377,2539,1868,523,889,1030,2166,2311,1554,0
326,563,680,2172,1906,1201,368,579,729,2094,2025,1383,368,630,740,2207,1993,1353,351,653,746,2185,1929,1203,386,626,741,2159,2003,1241,463,727,948,2122,2171,1504,386,757,888,1921,2132,1440,391,595,702,1965,1906,1262,3
42,123,130,799,542,311,65,146,164,923,735,439,239,386,366,1824,1097,678,134,432,244,3381,1425,629,176,416,293,3425,1426,604,104,363,240,3261,1412,598,137,371,231,2681,1249,531,109,278,187,1800,803,346,0
117,211,211,1633,856,408,127,236,246,1669,1007,515,337,524,566,2397,1643,983,274,450,486,2259,1553,837,316,557,606,2417,1841,1082,342,626,749,2358,1920,1118,286,513,623,2044,1586,858,220,399,428,1813,1396,796,0
103,247,292,1260,800,464,149,327,420,1437,1072,665,257,487,620,1672,1456,937,324,596,696,2190,1792,1155,358,540,625,2473,1543,950,288,519,612,2374,1630,1022,264,569,619,2187,1650,1067,205,427,489,1930,1139,706,0
268,518,535,2741,2185,1234,268,544,599,2657,2324,1358,391,670,781,2645,2558,1626,346,697,727,3337,2598,1515,383,702,809,3239,2704,1575,406,688,880,2863,2795,1627,378,681,844,2402,2674,1658,365,587,683,2240,2434,1602,2
152,247,269,1689,716,367,154,274,309,1749,956,539,246,406,433,2002,1311,745,248,494,530,2404,1331,758,262,470,474,2392,1372,732,201,400,386,2274,1424,717,190,402,406,2192,1199,653,190,313,298,1969,873,434,0
9,217,162,1640,1076,626,72,319,284,1842,1257,804,321,530,527,2498,1589,986,275,546,479,2696,2046,1246,159,407,386,2714,1993,1187,369,530,576,2612,1808,1062,106,379,409,2275,1664,999,255,412,408,2179,1257,727,1
197,311,294,1874,1200,612,220,397,436,2049,1327,703,236,484,316,3334,1438,666,205,403,272,3625,1403,586,219,399,275,3552,1471,607,181,399,278,3400,1456,605,184,363,251,2996,1314,542,173,335,197,2709,1095,422,0
322,668,660,2862,2120,1314,355,704,730,2834,2280,1569,613,1026,1107,3191,2518,1765,403,862,794,3862,2592,1606,531,953,1035,3402,3069,2216,481,808,805,3665,2484,1613,395,745,816,2872,2351,1622,438,703,740,3102,2335,1512,2
508,775,982,2415,2492,1897,511,791,967,2523,2573,1971,745,1019,1189,2578,2958,2379,671,1062,1319,2904,3045,2339,659,1050,1325,2960,3083,2384,653,1029,1313,2719,2977,2193,629,941,1253,2381,3034,2381,672,1048,1325,2705,3113,2768,2
139,230,225,1274,723,395,145,253,261,1403,899,494,721,925,902,2502,1825,1159,214,387,329,1950,1143,596,206,391,340,2145,1180,620,217,423,420,2152,1364,689,157,341,323,1845,1098,573,170,307,276,1642,888,463,0
288,423,438,2055,1505,915,305,449,451,2238,1610,983,855,1120,1036,3745,2373,1516,405,706,668,3594,2229,1270,412,683,681,3496,2309,1295,351,667,731,3110,2226,1276,374,576,655,2644,2229,1336,286,509,480,2442,1549,893,4
254,449,620,2264,1905,1048,242,474,621,2250,2121,1202,282,589,591,3104,2197,1156,260,573,451,4021,1885,873,277,547,444,4154,1997,900,231,587,522,3866,1864,820,259,549,521,3378,2048,993,255,439,446,2812,1950,993,3
125,239,261,1265,1007,586,136,273,306,1443,1133,673,189,473,417,2326,1534,867,254,537,469,2728,1635,908,227,452,371,2736,1666,895,251,503,538,2274,1725,983,217,408,433,1673,1622,991,183,317,300,1604,1315,740,3
204,411,349,2796,1446,778,248,507,461,2624,1676,946,290,609,580,3183,2057,1197,417,784,877,3558,2564,1707,319,644,637,3504,2383,1403,269,557,514,3820,2026,1110,261,525,512,3107,1999,1188,266,489,486,2699,1696,948,2
121,229,214,2039,754,332,149,229,240,1912,861,405,196,329,359,1957,1078,541,195,348,361,2109,1175,596,215,369,402,2186,1249,625,203,355,399,2046,1227,605,177,318,334,1895,1153,575,155,294,280,2053,967,455,0
332,622,498,3146,1820,1000,302,567,496,3082,1891,1091,458,796,860,2965,2664,1903,576,983,1049,3599,2849,1995,489,870,960,3599,2893,1872,498,818,986,3148,2899,1955,450,700,860,2629,2688,1915,394,631,591,2866,2085,1253,1
723,1095,1367,2272,2562,2146,675,1030,1316,2247,2730,2339,894,1257,1506,2665,2816,2311,929,1381,1639,2789,2889,2385,937,1262,1541,2894,3063,2453,947,1211,1501,2833,2931,2369,891,1142,1408,2437,2799,2330,897,1126,1387,2490,2708,2177,5
235,556,448,3307,1784,902,218,579,438,3694,1804,911,263,595,556,3647,1673,879,471,759,1041,2984,2607,1452,452,750,1046,2338,2857,1771,462,808,1161,2511,3017,1757,570,909,1315,2564,3333,1993,563,849,1170,2086,3051,2080,2
205,371,458,1586,1387,833,346,581,726,1807,1848,1260,385,642,701,2552,1929,1167,413,705,743,2920,2030,1223,428,732,761,2820,2249,1327,332,617,671,2816,1883,1053,350,634,673,2571,1876,1021,268,497,507,2321,1350,735,0
26,104,98,1046,315,163,36,144,140,1215,532,302,214,430,388,2238,1071,608,164,384,300,2781,1136,572,169,383,288,2818,1194,569,110,318,246,2732,980,455,154,348,282,2431,916,416,109,277,215,1854,555,260,0
673,1013,1269,2896,2769,2015,663,1109,1297,2761,2968,2226,823,1258,1598,2834,3260,2507,847,1250,1565,2780,3247,2508,850,1230,1515,2952,3215,2460,786,1206,1492,2970,3244,2368,788,1217,1500,2977,3156,2319,801,1226,1547,2762,3135,2379,1
139,244,312,953,1190,772,153,295,405,1088,1493,1015,328,557,688,1766,2113,1502,338,578,706,2014,2233,1526,316,547,657,2096,2223,1475,258,503,627,1888,2095,1338,301,524,634,1847,1948,1230,298,472,534,1564,1667,1065,3
349,649,754,2378,2163,1465,374,680,754,2816,2487,1748,445,783,814,3347,2664,1741,632,1027,1268,3126,3350,2336,782,1202,1678,3054,3938,2808,744,1171,1636,3071,4051,2765,695,1083,1519,2912,3695,2542,594,899,1166,2428,3159,2198,4
292,540,722,2048,2204,1451,329,557,731,2083,2433,1524,263,655,605,3477,2092,1202,193,528,498,4449,1905,984,245,544,463,4341,2054,1027,181,524,503,4253,2152,1078,223,540,474,3886,2026,1016,201,501,457,3614,1673,840,0
217,455,537,2461,1695,982,244,496,545,2417,2164,1229,260,520,511,2863,1792,979,280,512,426,3421,1711,878,295,566,529,3389,1961,1056,251,676,775,2965,2295,1280,289,682,788,2766,2337,1248,244,503,559,2640,1699,925,3
343,607,801,1951,2503,1619,324,569,729,1921,2501,1635,349,634,712,2168,2331,1474,351,668,755,2526,2432,1518,415,712,893,2384,2720,1769,431,740,1043,2269,2987,1934,411,709,973,1921,2871,1948,105,169,181,370,415,269,4
280,611,638,2855,1892,1072,287,609,610,3052,1954,1121,960,1328,1656,3239,3260,2295,442,858,875,4141,2501,1433,711,1221,1395,3634,3483,2250,747,1196,1409,3520,3227,2072,604,1015,1192,3053,2976,1892,482,796,853,2939,2324,1457,0
261,465,579,2087,2110,1242,240,459,565,2158,2134,1280,293,653,580,2998,1910,1041,314,612,599,3434,2119,1195,318,561,516,3332,2250,1222,391,726,859,3053,2779,1731,377,651,733,2729,2515,1528,280,495,504,2402,1893,1073,3
279,565,512,3197,1921,1058,259,575,500,3511,2038,1109,344,710,661,3718,2191,1306,569,944,1160,3050,2988,2057,565,877,1092,2879,3060,2128,588,938,1237,2918,3307,2252,595,894,1144,2600,3150,2182,537,775,918,2337,2734,1930,2
155,281,352,1421,1392,831,114,244,321,1396,1426,822,244,496,490,2202,1416,796,167,456,301,3218,1372,644,184,399,292,2944,1363,622,143,374,317,2515,1541,725,168,364,315,2201,1458,708,178,384,308,2245,1375,647,3
93,233,234,1188,942,564,86,217,227,1161,1078,629,273,472,518,1707,1692,1104,210,477,513,1862,1573,966,316,524,563,1764,1804,1145,226,433,529,1584,1825,1110,205,383,449,1502,1596,962,233,394,429,1391,1390,834,0
258,465,625,1364,1954,1507,299,543,762,1606,2237,1682,452,858,919,2459,2320,1656,584,910,1102,3229,2887,2153,653,1095,1371,3265,3224,2472,462,944,1236,3054,3012,2290,443,763,1061,2535,2591,1915,400,706,921,2206,2313,1672,1
311,537,589,2262,2193,1341,262,516,545,2359,2196,1344,534,848,962,2753,2736,1763,385,721,806,2842,2543,1568,439,748,853,2684,2699,1694,520,874,1159,2821,3380,2198,506,911,1227,2731,3342,2199,493,775,883,2421,2642,1696,2
465,730,997,2187,3084,2178,457,747,997,2250,3335,2347,456,841,1063,2803,3408,2327,501,851,1033,3262,3248,2086,495,786,1039,3467,3206,1923,483,910,1206,3646,3290,1994,465,826,1103,3578,3007,1735,395,698,890,2986,2648,1573,2
386,799,855,3729,2537,1435,313,727,748,3489,2483,1417,357,828,730,4323,2540,1467,472,892,940,3939,2847,1968,409,789,800,3981,2703,1534,426,840,1117,3539,3348,1979,474,802,1092,2498,3390,2424,509,814,966,2700,3060,2117,4
203,351,403,1797,1520,869,187,352,371,1908,1624,926,962,1442,1300,3843,2937,2066,325,735,640,3844,2202,1174,346,678,685,3645,2401,1306,290,568,646,3027,2375,1272,247,508,564,2409,2236,1329,243,455,456,2334,1890,1020,3
230,437,470,1259,1120,770,402,567,618,1407,1423,974,426,673,685,2007,1664,1105,435,768,836,2092,1829,1227,482,802,940,1914,2064,1461,418,669,833,1850,1964,1268,506,726,892,1744,1953,1335,2140,2113,2071,2790,2021,1298,3
200,365,394,1558,1745,1041,190,343,385,1565,1784,1086,292,487,532,1836,2037,1235,301,542,584,2062,2029,1219,335,537,591,1913,2194,1350,328,538,648,1917,2347,1412,321,514,617,1781,2275,1344,311,450,497,1568,1872,1134,3
560,842,1030,2017,2435,1643,582,961,1089,2104,2854,1941,661,1071,1292,2579,2826,1948,825,1217,1364,2674,3005,2036,903,1336,1621,2757,3114,2164,846,1311,1688,2719,3477,2324,968,1408,1767,2605,3640,2516,718,1095,1333,2300,3166,2220,4
161,299,366,1291,1241,743,163,325,378,1318,1480,897,313,556,593,1832,1776,1093,286,596,655,2130,1852,1071,322,575,683,1900,2128,1261,339,589,776,1792,2266,1338,300,504,640,1480,2117,1281,280,443,533,1370,1757,1081,3
164,357,397,1977,1636,981,107,351,354,1854,1807,1053,370,648,701,2390,2132,1323,237,590,599,2619,1924,1094,305,561,634,2437,2200,1313,296,564,719,2216,2570,1505,307,576,729,1988,2524,1558,325,502,593,2014,2122,1290,3
134,277,301,1285,1066,646,114,248,293,1313,1172,691,274,462,535,1876,1607,993,263,476,503,2178,1626,976,305,526,576,2051,1875,1127,265,502,618,1889,1970,1162,229,407,489,1658,1555,873,218,382,416,1402,1359,812,0
228,474,532,2229,1510,918,375,667,798,2390,1909,1186,628,1000,1067,2807,2616,1622,590,886,1017,2960,2196,1417,493,919,1054,2967,2383,1499,444,956,1107,2975,2532,1640,477,859,994,2905,2159,1317,396,788,865,2839,2059,1229,2
432,888,813,3487,2501,1419,406,889,805,3679,2489,1428,357,866,864,3389,2315,1353,757,1221,1630,3353,3731,2344,843,1354,1823,3119,4082,2717,914,1503,2028,3281,4236,2696,944,1659,2097,3015,3889,2833,774,1370,1707,2576,3409,2361,2
276,611,552,3307,1880,957,310,593,494,3155,2018,1076,380,678,726,2696,1932,1125,482,814,1045,2928,2580,1517,519,875,1121,2745,2873,1788,544,929,1210,2825,2995,1788,580,894,1127,2718,2986,1711,475,722,840,2273,2341,1393,2
424,759,778,2436,2621,1680,463,718,764,2630,2555,1563,760,1066,1073,3170,2690,1717,532,815,985,3152,2743,1662,584,887,1128,2826,3193,2049,645,995,1334,2811,3418,2211,696,1047,1295,2470,2845,1867,642,881,1096,2101,3031,2163,4
187,304,300,1991,962,471,189,305,319,1961,1056,546,299,537,543,2160,1337,801,247,410,418,2192,1340,683,238,415,427,2198,1319,670,234,409,440,2146,1330,663,238,415,450,2036,1306,672,217,372,371,2076,1162,579,0
236,376,373,1898,1190,632,246,458,424,2132,1381,771,334,649,614,2756,1763,1020,347,637,632,3028,1892,1011,354,604,613,2740,1893,1023,301,554,552,2684,1752,894,306,579,565,2442,1644,871,260,439,364,2123,1258,637,0
169,332,339,1491,1142,688,180,367,414,1730,1340,825,324,719,760,2061,1854,1251,370,663,683,2196,1873,1222,399,665,770,2165,2056,1355,275,493,602,1894,1951,1186,334,593,737,1903,1930,1227,362,613,654,1951,1678,1078,3
235,491,467,2689,1653,894,251,533,559,2676,1921,1214,362,621,663,2484,1836,1216,411,733,781,3142,2323,1468,436,725,822,2899,2510,1617,404,700,841,2877,2517,1568,416,687,816,2747,2467,1565,387,605,643,2537,2057,1278,2
372,596,660,2340,2205,1300,352,668,724,2507,2427,1580,631,961,1158,2717,3161,2314,425,810,794,3743,2339,1397,416,753,679,3546,1937,1209,630,966,1307,3274,3044,1902,624,1004,1276,2807,3227,2129,506,719,863,2123,2404,1665,2
219,375,414,1549,1651,1022,188,338,374,1611,1676,1003,359,571,602,1962,1919,1176,302,525,514,2090,1908,1121,316,511,570,1935,2011,1196,302,495,606,1894,2160,1245,293,464,567,1673,2079,1227,320,446,470,1507,1917,1161,3
308,625,646,3022,2019,1150,409,805,829,3251,2282,1464,853,1286,1647,2906,4035,3113,662,1079,1160,3351,3119,2126,563,953,1198,3057,3068,2050,806,1234,1671,3047,4132,3075,779,1166,1541,2855,3807,2834,681,998,1149,2622,3404,2421,2
281,496,575,1924,1897,1403,277,488,566,1916,2021,1454,389,617,707,2113,2063,1491,351,621,727,2161,2017,1407,409,672,886,2028,2348,1634,428,725,1003,2106,2458,1655,417,672,925,1911,2467,1704,432,673,838,1750,2318,1608,4
228,383,457,1159,1600,1154,200,376,421,1127,1857,1335,459,692,769,1789,2194,1586,357,629,701,1699,2149,1520,385,618,706,1504,2402,1696,375,581,729,1562,2460,1653,339,572,679,1323,2371,1650,393,546,646,1371,1992,1384,3
